 -12, -106, 81, 133,
 -584, 342, 294, 737,
 442, 26, 147, 466,
 585, 402, -171, 730,
 -272, -37, 584, 645,
 -703, 397, 658, 1041,
 229, 105, -138, 287,
 639, -400, -1038, 1282,
 312, -386, -402, 638,
 -122, 62, -262, 295,
 228, -53, -258, 348,
 374, -38, -194, 423,
 283, -194, 24, 343,
 -32, 19, 4, 37,
 -557, 473, 397, 831,
 268, -756, 299, 856,
 -412, 260, 50, 489,
 -126, -190, -891, 919,
 904, -482, -1295, 1651,
 540, -131, -691, 886,
 4, 207, -224, 305,
 -72, -41, -3, 82,
 -85, -53, 144, 175,
 -52, -6, 91, 104,
 54, -231, -72, 247,
 -49, -65, 64, 103,
 -324, 266, 722, 834,
 163, 79, -338, 383,
 279, 230, -44, 364,
 -407, -40, 513, 656,
 52, 77, 347, 359,
 753, -140, -622, 986,
 41, 112, -563, 575,
 -325, 145, -202, 409,
 257, -273, -81, 383,
 708, -102, 158, 732,
 89, -3, -240, 255,
 82, -190, -2, 206,
 -123, 8, 310, 333,
 -278, 292, 403, 570,
 -5, -372, 165, 406,
 -272, 104, -25, 292,
 -283, 81, 199, 355,
 70, -223, -331, 405,
 482, -418, -715, 958,
 500, -277, -610, 835,
 46, 99, -87, 139,
 -297, 170, 69, 349,
 -199, 28, 49, 206,
 120, -81, -17, 145,
 92, -309, -82, 332,
 -39, -35, -20, 56,
 -426, 319, 513, 739,
 -409, 308, 667, 840,
 -183, 323, 204, 423,
 -1195, 753, 590, 1530,
 202, -5, 270, 337,
 1164, -517, -842, 1526,
 212, -111, -605, 650,
 -245, 133, -112, 300,
 432, -237, -164, 519,
 474, -316, -346, 666,
 309, -217, 21, 378,
 -391, 466, 676, 909,
 -486, 803, 677, 1157,
 -383, -76, 166, 424,
 -591, 348, 209, 716,
 -227, -123, -129, 288,
 241, -585, -653, 909,
 622, -357, -686, 992,
 256, -97, -311, 414,
 -194, 238, -187, 359,
 71, 326, -83, 343,
 -29, -256, 36, 260,
 352, -316, 333, 578,
 -176, 466, 382, 627,
 356, -219, -137, 439,
 1082, 78, -517, 1201,
 -37, 453, 286, 537,
 -1280, 655, 1290, 1931,
 79, -15, -163, 181,
 990, -456, -944, 1441,
 -123, 20, -633, 645,
 -151, -206, 32, 257,
 291, -559, -128, 643,
 437, -340, -219, 595,
 9, -103, 81, 131,
 -87, 177, 67, 208,
 -538, 1006, 508, 1248,
 -561, -348, 211, 693,
 349, -854, -99, 927,
 -31, 263, 525, 588,
 -654, 60, -324, 732,
 174, -727, -566, 937,
 573, -515, -554, 948,
 345, 22, -163, 382,
 -50, 56, 15, 76,
 -250, 115, -46, 279,
 106, -151, -257, 316,
 93, -262, -6, 278,
 -631, 407, 830, 1119,
 -769, 582, 983, 1377,
 -119, -46, 138, 187,
 800, 351, -272, 914,
 -179, 627, -107, 660,
 -623, 530, 320, 878,
 886, -705, -138, 1140,
 1000, -625, -493, 1278,
 -494, 213, -730, 906,
 -31, -81, 66, 108,
 455, -229, -67, 513,
 -324, 444, 226, 594,
 -903, 718, 458, 1241,
 -431, 250, -17, 498,
 571, -898, -640, 1241,
 370, 2, -66, 375,
 -497, 491, 740, 1017,
 -523, -69, 124, 541,
 195, -531, -651, 862,
 428, -395, -580, 821,
 261, -140, -88, 308,
 42, -1, -4, 42,
 -242, 62, -81, 262,
 235, -249, -71, 349,
 34, 47, 147, 158,
 -273, 167, 571, 654,
 -137, 128, 490, 524,
 -122, 90, 111, 187,
 155, 608, -404, 746,
 -241, 538, 196, 621,
 -258, 407, 578, 752,
 643, -182, 170, 689,
 651, -255, -724, 1006,
 -111, 87, -706, 719,
 -66, -69, -297, 311,
 296, -399, -242, 552,
 299, -553, 168, 650,
 52, -12, 35, 63,
 -469, 343, 308, 657,
 -546, 563, 528, 945,
 -242, -24, 687, 728,
 -144, 300, 129, 356,
 -475, 308, 402, 694,
 14, -458, -107, 470,
 579, -780, -459, 1074,
 370, -107, -590, 704,
 -147, 311, -470, 582,
 -421, 292, -53, 515,
 -203, 118, 78, 247,
 164, -285, 75, 337,
 122, -16, 114, 167,
 -19, 132, 560, 575,
 758, -461, -314, 941,
 780, 332, -96, 853,
 -724, 292, 260, 822,
 -783, 208, 755, 1107,
 639, -303, -271, 757,
 549, -153, -891, 1057,
 -365, -8, -328, 490,
 118, -231, -163, 306,
 497, -203, -526, 751,
 113, -118, -318, 357,
 -253, -82, 297, 398,
 -236, 225, 638, 716,
 -155, 109, 76, 204,
 224, -679, -344, 793,
 83, 117, 51, 152,
 -314, 512, 524, 797,
 -480, 18, -71, 485,
 207, -251, -724, 793,
 300, -153, -403, 525,
 68, 29, -209, 221,
 10, -180, -104, 208,
 130, -99, -33, 166,
 -33, 35, -31, 57,
 -81, -2, -167, 185,
 -158, 106, 157, 246,
 -27, 74, 458, 464,
 -142, 163, -194, 290,
 -461, 155, 113, 499,
 90, -251, 552, 613,
 841, -422, -424, 1032,
 109, 153, -497, 531,
 -205, 241, -365, 483,
 -39, 35, -201, 207,
 148, -18, -172, 227,
 207, -130, -141, 282,
 0, -101, -88, 133,
 -58, -9, 83, 101,
 -13, 29, 285, 286,
 -102, 242, 407, 484,
 121, -235, 208, 336,
 150, -134, 128, 238,
 -383, 429, 166, 598,
 -322, 74, -278, 431,
 298, -373, -540, 720,
 254, -232, -168, 382,
 147, -54, -244, 289,
 2, 7, -330, 330,
 -123, 91, -272, 312,
 -109, 67, -151, 197,
 -16, -112, -6, 113,
 142, -227, 30, 269,
 148, -224, 231, 354,
 -107, 121, 411, 441,
 95, 146, 282, 331,
 -45, 78, 76, 117,
 -416, 219, 363, 593,
 -432, 279, 527, 736,
 631, -213, -358, 756,
 562, -223, -453, 755,
 16, 230, -376, 441,
 -155, 203, -315, 405,
 -42, 17, -273, 276,
 -4, -43, -173, 178,
 -79, -39, -78, 117,
 -74, -65, 21, 100,
 35, -47, 112, 126,
 66, -56, 109, 139,
 100, -17, 323, 338,
 178, 158, 360, 431,
 -255, -206, 520, 614,
 -168, -93, 484, 520,
 -319, 226, 322, 506,
 -256, 11, -319, 409,
 116, -89, -568, 586,
 234, -56, -418, 482,
 315, -13, -286, 425,
 134, -42, -209, 251,
 -60, 43, -181, 195,
 -192, 35, -84, 212,
 -139, -26, -20, 142,
 29, -222, 23, 225,
 125, -254, 97, 299,
 -21, -57, 76, 97,
 -77, 99, 275, 302,
 101, 68, 232, 262,
 -23, 98, -13, 101,
 -329, 301, 351, 567,
 -409, 228, 457, 654,
 220, 65, 341, 410,
 357, -340, -246, 550,
 173, -142, -365, 428,
 40, 109, -306, 327,
 -103, 146, -253, 309,
 -41, 114, -287, 311,
 58, 6, -192, 200,
 104, -45, -57, 126,
 112, 72, 46, 140,
 -55, -40, 104, 124,
 -114, -109, 95, 184,

