 -60, 20, 96, 114,
 -29, 21, -13, 38,
 58, 4, -65, 87,
 49, -2, -16, 51,
 27, -11, 6, 29,
 -7, -26, 20, 33,
 -18, -17, 37, 44,
 -7, -4, 8, 11,
 -10, 27, 25, 38,
 -12, 29, 16, 35,
 9, -5, -12, 15,
 20, -33, -64, 74,
 4, -23, 3, 23,
 -23, 22, 56, 64,
 -25, 7, 34, 42,
 -25, 18, 2, 30,
 2, 12, 78, 78,
 -34, -13, 64, 73,
 -29, -9, -9, 31,
 25, -2, -84, 87,
 15, -22, -91, 94,
 31, -38, -50, 70,
 19, 19, 23, 35,
 -14, 42, 33, 55,
 -23, 23, 12, 34,
 0, 25, 33, 41,
 -21, -19, -22, 35,
 23, -4, -79, 82,
 32, -33, -16, 48,
 26, 14, 14, 32,
 9, 23, 2, 24,
 31, 32, -15, 47,
 26, -11, -38, 47,
 -4, -21, -43, 48,
 6, -13, -6, 15,
 27, 9, 42, 50,
 -15, 4, 23, 27,
 -17, 2, 21, 27,
 -10, 13, 38, 41,
 -21, 0, 30, 36,
 -51, -1, 25, 56,
 -32, -37, -31, 57,
 51, 1, -28, 58,
 25, 35, 41, 59,
 -43, 35, 91, 106,
 -120, -39, 59, 139,
 -76, -43, -29, 92,
 13, -8, -119, 119,
 110, 15, -90, 142,
 77, 29, -76, 112,
 33, 25, -12, 43,
 -39, -14, 28, 50,
 -72, -27, 74, 106,
 -58, -25, 43, 76,
 0, 13, -6, 14,
 35, 23, -24, 48,
 32, 12, 1, 34,
 -11, -27, 20, 35,
 -23, 5, 30, 38,
 -6, 11, 3, 12,
 -10, 13, -41, 44,
 -1, -10, -56, 56,
 -4, -3, -30, 30,
 4, -9, 30, 31,
 5, 4, 51, 51,
 -8, 0, 69, 69,
 -13, -8, 60, 61,
 -8, 3, 9, 12,
 14, 33, -50, 61,
 -1, -4, -76, 76,
 19, -12, -6, 23,
 -23, -16, 64, 69,
 -42, -14, 71, 83,
 -35, -10, -32, 48,
 10, -8, -104, 104,
 44, 26, -64, 81,
 25, -13, 33, 43,
 -56, -3, 52, 76,
 -30, 8, 40, 50,
 6, 47, 12, 48,
 33, 29, -9, 44,
 23, -14, -74, 78,
 18, -59, -78, 99,
 8, -35, -35, 50,
 6, 4, 16, 17,
 -10, 33, 44, 55,
 -12, -5, -9, 15,
 -10, 9, -27, 30,
 32, 10, -14, 36,
 19, -30, -8, 36,
 -24, -25, 27, 43,
 -23, -17, 81, 85,
 -4, 15, 57, 59,
 -5, 34, 24, 41,
 -4, 6, 0, 7,
 -7, -18, 35, 39,
 -104, 72, -41, 132,
 10, 35, -77, 85,
 61, -70, -30, 97,
 -29, -12, 21, 37,
 -22, -29, 69, 78,
 -25, -8, -27, 37,
 66, 6, -23, 70,
 91, 62, -10, 110,
 49, 68, -34, 90,
 3, -2, -58, 58,
 -42, -60, 3, 73,
 -95, -63, 59, 128,
 -74, -19, 27, 81,
 -24, 16, -12, 31,
 73, 36, -43, 92,
 78, -2, -62, 99,
 33, -27, -38, 57,
 -14, -36, -12, 40,
 -15, -3, 43, 45,
 2, 25, 27, 36,
 10, -3, -24, 26,
 -1, -3, -2, 3,
 -10, -4, 4, 11,
 -6, -10, 25, 27,
 -6, 6, 43, 43,
 -29, -8, 27, 40,
 -12, -18, 44, 49,
 4, -12, 5, 13,
 16, 39, -31, 52,
 8, 33, -71, 78,
 4, -47, 33, 57,
 -25, -52, 31, 65,
 -79, 12, 17, 81,
 6, 23, 15, 28,
 31, 61, 9, 69,
 24, -6, -21, 32,
 -37, -55, -60, 89,
 -30, -35, -47, 65,
 13, 33, -9, 36,
 38, 23, 16, 47,
 24, 9, 9, 27,
 12, 11, -4, 16,
 9, -21, -4, 23,
 12, 8, -16, 21,
 23, 7, -22, 32,
 20, -38, -41, 59,
 -14, -21, -21, 32,
 -16, 27, -15, 34,
 34, 19, 18, 42,
 50, 19, -8, 54,
 3, -37, 33, 49,
 -89, -41, 55, 112,
 -87, 21, 30, 94,
 -24, 87, 10, 90,
 8, 27, 17, 32,
 -41, -56, 24, 73,
 -21, -40, 3, 45,
 27, 1, 21, 34,
 19, 31, 11, 37,
 -23, 12, 53, 59,
 -77, -31, 52, 97,
 -52, 24, -54, 78,
 90, 33, -81, 125,
 125, 31, -87, 155,
 46, 19, -72, 87,
 -15, -39, 13, 43,
 -91, -14, 85, 125,
 -65, -20, 29, 73,
 -33, 7, -14, 36,
 -43, -25, -69, 85,
 75, -4, -49, 89,
 48, 0, 7, 48,
 -13, -1, 14, 19,
 -6, 14, 33, 36,
 17, 17, 9, 25,
 -6, 5, 2, 8,
 -4, -10, 2, 10,
 -17, -17, 5, 24,
 -26, -3, 29, 39,
 -25, 6, 50, 56,
 -4, 19, 50, 53,
 7, 56, -38, 68,
 44, 23, -35, 60,
 23, -35, 46, 62,
 -41, -58, 84, 110,
 -37, -62, 0, 72,
 -61, 1, -150, 161,
 39, 27, -69, 83,
 86, 31, -16, 92,
 21, 24, -8, 32,
 -35, -18, 33, 51,
 -41, 0, 28, 49,
 -21, 5, 10, 23,
 -13, 28, -26, 40,
 29, -12, -59, 66,
 8, -40, -11, 42,
 -56, -8, -14, 58,
 -8, -4, 1, 9,
 22, 15, -28, 38,
 30, 3, -18, 35,
 29, 9, -1, 30,
 12, -10, 21, 26,
 5, -18, 48, 51,
 -8, 8, 1, 11,
 5, 30, 22, 37,
 15, 9, 49, 52,
 -22, -42, 12, 48,
 -37, 12, -22, 44,
 15, -20, 23, 33,
 23, -27, 97, 103,
 -92, -45, 99, 142,
 -107, -25, 77, 134,
 -76, 11, -19, 79,
 52, 1, -118, 128,
 134, -2, -121, 180,
 112, 8, -46, 121,
 10, 62, 6, 63,
 -41, 16, 32, 54,
 -76, -15, 9, 77,
 -77, -18, -29, 84,
 -9, -25, -62, 67,
 42, -10, -70, 82,
 95, -33, -20, 102,
 44, 8, 21, 49,
 -13, 20, 41, 47,
 -22, 0, 39, 44,
 -20, 28, 12, 36,
 0, 4, -25, 25,
 -4, 1, -6, 7,
 -14, -7, -6, 16,
 -10, -15, 0, 18,
 -1, 7, 39, 39,
 1, 0, 80, 80,
 -26, 54, 6, 60,
 -11, 39, 9, 41,
 -40, 2, -9, 41,
 -56, 0, -43, 70,
 -4, -24, -21, 32,
 9, 10, 13, 18,
 27, 36, 10, 46,
 21, 28, -29, 45,
 23, 1, -54, 58,
 7, -20, -25, 32,
 -28, -8, 15, 32,
 -29, -25, 37, 53,
 -52, -33, 14, 63,
 -6, 0, -16, 17,
 61, -8, -74, 96,
 44, 19, -56, 73,
 50, 1, -43, 65,
 29, 2, 4, 29,
 -2, -6, 25, 25,
 -39, -14, 38, 56,
 4, -8, -1, 9,
 10, -27, -30, 41,
 17, -4, 1, 17,
 7, -6, 44, 44,
 -6, 2, 48, 48,
 -26, 10, 46, 53,
