 3, 21, -12, 24,
 0, -2, -10, 10,
 10, -11, 22, 26,
 2, -27, 12, 29,
 23, -14, 9, 28,
 0, -6, 14, 15,
 -7, 10, 0, 12,
 14, 32, -22, 41,
 15, 12, -15, 24,
 -18, 31, 7, 36,
 -23, 10, 10, 27,
 -6, 3, 3, 7,
 15, -11, -7, 19,
 23, 7, -31, 39,
 0, 15, -41, 43,
 -12, -6, -3, 13,
 -31, 17, 56, 66,
 -48, -2, 14, 50,
 12, -2, -7, 14,
 12, -19, -6, 23,
 -19, -17, 57, 62,
 -35, 1, 48, 59,
 0, -31, -25, 39,
 23, 2, -15, 27,
 12, 5, 12, 17,
 -12, 11, 0, 16,
 -35, -9, 40, 53,
 -90, -36, 69, 118,
 -19, -34, -1, 38,
 41, 13, -109, 117,
 68, 40, -127, 149,
 27, 5, -69, 74,
 -38, 2, 50, 62,
 -50, 17, 45, 69,
 23, -22, -15, 35,
 7, 4, -36, 36,
 14, 17, -18, 28,
 23, -20, -9, 31,
 29, -24, -2, 37,
 8, 7, 7, 12,
 32, 20, -9, 38,
 21, 12, 6, 24,
 -25, -18, 89, 94,
 -42, 17, 102, 111,
 -13, 23, 9, 27,
 50, -1, -72, 87,
 55, 1, -31, 63,
 -29, 5, 46, 54,
 -59, 61, 112, 140,
 -11, -27, -44, 52,
 72, -65, -96, 136,
 -34, 56, 40, 76,
 -197, 68, 130, 245,
 -134, 54, 17, 145,
 62, 6, -131, 145,
 147, -36, -112, 188,
 48, -78, -8, 91,
 -33, -75, 37, 89,
 -37, -26, -22, 50,
 4, -2, -53, 53,
 14, -4, -74, 75,
 35, 19, -62, 73,
 18, 31, -15, 38,
 37, 3, -25, 44,
 14, -47, 31, 58,
 4, -11, 33, 35,
 3, -6, 50, 50,
 -8, -6, 70, 70,
 -6, 39, 8, 40,
 32, 6, 3, 32,
 -41, 20, 79, 91,
 -153, 7, 151, 215,
 -106, 11, 97, 144,
 45, -55, -123, 142,
 103, -62, -55, 132,
 2, -22, -2, 22,
 -69, 29, 9, 75,
 -51, 20, 19, 57,
 -40, 29, -13, 51,
 28, 12, -99, 103,
 72, 2, -141, 158,
 25, 0, -33, 41,
 -17, -41, 20, 48,
 -30, -6, 38, 48,
 62, -24, -47, 81,
 70, -19, -65, 97,
 33, 7, -45, 56,
 13, 52, 2, 53,
 -21, 27, 26, 42,
 6, -55, 31, 63,
 2, -74, 66, 99,
 23, -27, 43, 55,
 -6, -24, 72, 76,
 -40, -8, 131, 137,
 -105, 35, 193, 222,
 -76, 67, 20, 103,
 60, 48, -97, 123,
 42, 49, -41, 76,
 -159, 12, 33, 162,
 -141, 58, 30, 155,
 -68, -6, -76, 102,
 77, -50, -148, 174,
 103, -50, -140, 180,
 81, -54, -76, 123,
 16, -9, 36, 40,
 -7, -4, 21, 22,
 -6, 3, 22, 23,
 18, -10, -3, 20,
 51, -25, -47, 73,
 47, -5, -20, 51,
 19, -12, -3, 22,
 -21, -4, 43, 48,
 -9, -26, 57, 63,
 -2, 9, 19, 21,
 8, 11, -8, 15,
 -16, 33, 5, 37,
 -27, 19, 23, 40,
 -30, -34, 56, 72,
 -11, -14, 97, 98,
 -21, -35, -33, 52,
 71, 66, -37, 103,
 62, 94, -65, 130,
 -49, 47, 10, 68,
 -112, -44, 85, 147,
 -31, -60, -12, 68,
 44, -32, -89, 104,
 68, -26, -7, 73,
 -11, 6, 8, 14,
 -46, 35, 6, 58,
 4, 6, -39, 39,
 75, -14, -141, 160,
 99, -46, -89, 140,
 -50, 24, 72, 90,
 -22, 36, 25, 49,
 13, 17, 34, 40,
 -12, 16, 80, 82,
 0, -46, 73, 86,
 -4, -8, 11, 14,
 -42, 47, 32, 70,
 -66, 20, 39, 79,
 -113, 42, 62, 135,
 -26, 36, -118, 126,
 90, 68, -82, 139,
 -13, -2, 25, 28,
 -144, -17, 116, 185,
 -130, 24, 39, 137,
 -4, -13, -78, 79,
 100, 4, -137, 169,
 114, -37, -112, 164,
 116, -109, -90, 182,
 58, -106, -31, 124,
 -68, -23, 81, 108,
 -40, 2, -3, 40,
 44, 0, -34, 55,
 46, 13, -28, 55,
 17, 7, 20, 27,
 -36, 66, 30, 80,
 -19, 39, 4, 43,
 -8, -16, 55, 57,
 4, 6, 64, 64,
 -30, -14, 23, 40,
 -36, -22, 59, 72,
 -39, 29, 46, 66,
 -50, 77, 52, 105,
 -23, 17, 10, 30,
 15, -27, -22, 37,
 -4, 3, 7, 8,
 -60, 7, 61, 85,
 -93, 9, 23, 96,
 -28, -21, -48, 59,
 82, -75, -172, 204,
 100, -12, -177, 203,
 23, 39, -56, 72,
 -64, 29, 69, 98,
 -91, -27, 133, 163,
 -19, -56, 30, 66,
 87, -15, -75, 115,
 79, 5, -58, 98,
 32, 23, -14, 41,
 21, -10, 34, 41,
 42, -14, -5, 44,
 49, -4, 23, 54,
 16, -4, 18, 24,
 -1, -21, 41, 46,
 -109, 56, 118, 170,
 -161, 75, 90, 199,
 -21, 60, -69, 93,
 82, 8, -76, 112,
 87, 12, -53, 102,
 -89, -8, 42, 98,
 -115, 10, 36, 120,
 -13, -13, -41, 44,
 73, -71, -70, 123,
 45, -50, -66, 94,
 4, -34, -19, 39,
 3, -2, -58, 58,
 58, -29, -77, 100,
