 -68, -35, 16, 78,
 -17, -17, -170, 171,
 17, 35, -27, 47,
 30, 14, -35, 48,
 0, 6, 4, 7,
 -25, -10, 25, 36,
 4, -5, 11, 12,
 7, 2, -73, 73,
 37, 4, -101, 107,
 45, 8, -59, 74,
 -22, -9, 27, 35,
 -29, 1, 18, 34,
 2, 3, 2, 4,
 19, -6, 8, 21,
 34, -6, -3, 34,
 8, 14, 19, 24,
 -66, 63, 43, 100,
 -52, 5, 85, 99,
 -26, -56, 50, 79,
 -42, -39, -27, 63,
 1, -26, -64, 69,
 65, 17, -14, 68,
 -10, 27, -8, 29,
 -68, -4, 55, 87,
 -90, -41, 28, 102,
 -2, -13, -7, 14,
 131, 40, -93, 165,
 151, 135, -66, 213,
 91, 22, -95, 133,
 -11, -113, -69, 132,
 -114, -92, 27, 148,
 -128, -78, 51, 158,
 -60, 12, 32, 69,
 39, 61, -11, 73,
 91, 45, -64, 120,
 61, 5, -31, 68,
 -12, -51, 2, 52,
 -27, 2, 49, 55,
 -26, 46, 33, 62,
 3, 19, -9, 21,
 -2, -18, -12, 21,

