 -48, 2, 117, 126,
 -50, -17, 17, 55,
 -2, 4, -36, 36,
 44, -32, 10, 55,
 -16, -29, 45, 55,
 -111, -45, 41, 126,
 -85, -55, -22, 103,
 -40, -35, -61, 80,
 39, 22, -88, 98,
 55, 30, -46, 77,
 -40, -43, -39, 70,
 -97, -68, 1, 118,
 -83, -2, 46, 94,
 37, 61, 20, 74,
 60, 34, -33, 76,
 17, -2, 13, 21,
 -19, -21, 25, 37,
 -11, -23, 24, 35,
 37, 52, 6, 64,
 38, 35, -15, 53,
 15, 10, -12, 21,
 -12, -19, 4, 22,
 -35, -4, -8, 36,
 -11, -4, -6, 13,
 -8, -2, 56, 56,
 -2, -31, 72, 78,
 -29, -16, 5, 33,
 21, 24, -28, 42,
 58, 58, -53, 97,
 95, 48, -70, 127,
 51, 33, 4, 60,
 -41, -17, 115, 123,
 -139, -112, 139, 226,
 -160, -66, 76, 189,
 -26, 51, -79, 97,
 111, 67, -170, 213,
 66, 37, -76, 107,
 -31, -21, 14, 39,
 -38, -25, 45, 63,
 3, -31, 24, 39,
 12, 7, -45, 47,
 50, 23, -81, 97,
 38, -29, -25, 53,
 8, -41, 28, 50,
 -40, -27, 17, 51,
 1, -14, 0, 14,
 6, -6, 7, 11,
 23, 16, -23, 36,
 19, 10, -8, 22,
 29, -16, 22, 39,
 -19, -11, 50, 54,
 -6, 21, 38, 43,
 1, 42, 83, 93,
 -29, 14, 50, 59,
 -31, -21, 11, 39,
 -18, -33, 20, 42,
 2, -6, -47, 47,
 -25, -6, 19, 31,
 -43, 15, -12, 47,
 -47, -15, 29, 57,
 -43, -35, -43, 70,
 50, -2, -97, 109,
 56, 19, -63, 86,
 48, 43, 12, 65,
 -9, 15, -1, 17,
 -37, -32, 9, 49,
 -41, -65, 39, 86,
 -18, -20, -1, 26,
 -4, 12, -19, 22,
 56, 12, -107, 121,
 69, 29, -62, 97,
 44, -21, -3, 48,
 1, 12, 12, 17,
 -9, 4, 42, 43,
 -16, 11, 37, 41,
 -20, 6, 32, 38,
 -4, 10, 6, 12,
 -2, -5, -18, 18,
 25, 9, -33, 42,
 14, 5, -4, 15,
 17, -21, 56, 62,
 -31, -21, 77, 85,
 -44, 26, 54, 74,
 3, 44, -4, 44,
 42, 58, -76, 104,
 16, 0, -50, 52,
 -11, -40, 22, 46,
 -95, -64, 113, 160,
 -64, -23, 46, 82,
 -2, 60, -49, 77,
 71, 35, -106, 132,
 52, 2, -81, 96,
 -12, -30, -45, 55,
 -16, -21, -2, 26,
 -31, 8, 42, 52,
 0, -2, 15, 15,
 -10, -10, -16, 21,
 37, -3, -67, 76,
 7, 2, -44, 44,
 23, -17, 1, 28,
 -4, -28, -8, 29,
 -8, -10, -31, 33,
 23, 1, -35, 41,
 35, -4, -12, 37,
 -6, -29, 21, 36,
 -14, -6, 67, 68,
 -4, -2, 20, 20,
 -10, -6, 26, 28,
 -25, -2, 8, 26,
 30, 56, 40, 75,
 -19, 2, 29, 34,
 -41, -3, -5, 41,
 -32, 26, -18, 44,
 8, -18, -39, 43,
 23, 10, 26, 36,
 -58, -27, 65, 91,
 -124, -106, 28, 165,
 -50, -42, -77, 100,
 118, 42, -90, 154,
 133, 76, -56, 163,
 62, 57, -63, 105,
 -46, -41, -34, 70,
 -123, -84, 17, 149,
 4, -73, -14, 74,
 53, 12, -1, 54,
 25, 2, 17, 30,
 -25, -28, 27, 46,
 6, 25, 45, 51,
 -2, 12, 7, 14,
 27, 21, -8, 35,
 28, -5, -26, 38,
 19, -10, -21, 30,
 -26, -32, -21, 46,
 -21, -25, -5, 33,
 6, -10, -10, 15,
 24, 25, 16, 38,
 11, 29, 29, 42,
 -25, 2, 50, 55,
 -26, -5, 50, 56,
 -34, -3, 45, 56,
 8, 51, -25, 57,
 19, 44, -70, 84,
 14, 6, -54, 56,
 -10, 0, -5, 11,
 -30, 12, 103, 107,
 -16, -24, 71, 76,
 -60, -21, 17, 65,
 38, -3, -111, 117,
 28, 17, -71, 78,
 21, 13, -38, 45,
 13, -33, 0, 35,
 -43, -17, 57, 73,
 -23, -15, 24, 36,
 20, -13, -23, 33,
 56, -17, -89, 106,
 35, -19, -75, 84,
 7, 8, 18, 20,
 -2, 16, 22, 27,
 -34, 2, 20, 39,
 4, 2, 0, 4,
 22, 15, -15, 30,
 16, -6, 0, 17,
 -10, -13, 40, 43,
 -14, 3, 42, 44,
 -19, 35, 58, 70,
 2, 48, 72, 86,
 -25, 5, 29, 38,
 -9, 19, -59, 62,
 8, -28, -26, 39,
 -19, -45, 6, 49,
 -50, -28, 7, 57,
 -69, -12, 39, 80,
 -70, -19, -12, 73,
 6, -10, -88, 88,
 55, 13, -75, 93,
 80, 29, -27, 89,
 60, 51, -25, 82,
 11, 12, -8, 18,
 -95, -93, 37, 137,
 -104, -99, 32, 147,
 8, -27, -56, 62,
 83, 115, -39, 147,
 58, 53, -14, 79,
 -44, -70, -23, 85,
 -4, -42, 12, 43,
 44, 16, 29, 55,
 45, 48, 36, 75,
 17, 46, 12, 50,
 -21, 18, 36, 45,
 -23, -8, 30, 38,
 -33, 12, 35, 49,
 -8, -37, 4, 38,
 -18, 0, 13, 22,
 0, -4, 35, 35,
 -27, 46, -25, 58,
 2, 35, -27, 44,
 3, 27, 79, 83,
 -21, -12, 91, 94,
 -39, -36, 37, 64,
 18, 7, -79, 81,
 81, 63, -118, 156,
 54, 25, -33, 68,
 -51, -17, 30, 61,
 -56, -16, 20, 61,
 -43, -5, -7, 43,
 31, 1, -52, 60,
 62, -16, -70, 94,
 33, -4, -45, 55,
 19, -22, -8, 30,
 11, 8, -37, 39,
 58, 15, -40, 72,
 57, -2, -40, 69,
 18, -27, 45, 55,
 -2, 7, 83, 83,
 2, 28, 61, 67,
 6, 41, 50, 64,
 -23, 10, 38, 45,
 -53, -24, 75, 94,
 -69, -43, 47, 93,
 -86, -24, -11, 89,
 34, 17, -37, 53,
 19, 38, -45, 61,
 -31, -9, 29, 43,
 -52, -84, 14, 99,
 -14, -47, -89, 101,
 71, 13, -92, 116,
 70, 76, -40, 110,
 52, 54, -25, 79,
 -27, -33, 42, 59,
 -98, -59, 70, 134,
 -95, -71, 61, 133,
 -13, 1, -21, 24,
 32, 37, -52, 71,
 61, 46, -56, 94,
 58, 25, -52, 81,
 10, -10, 29, 32,
 11, 0, -19, 21,
 4, 29, 18, 34,
 -7, 23, 27, 36,
 -27, -23, 46, 58,
 -41, 19, 56, 71,
 -18, 14, 83, 86,
 -23, -2, 65, 68,
 0, -10, -8, 12,
 22, 4, -83, 85,
 39, 49, -88, 108,
 49, 41, -39, 74,
 -2, -20, 52, 55,
 -110, -91, 139, 199,
 -136, -68, 59, 163,
 -4, 23, -121, 123,
 93, 64, -154, 190,
 76, 22, -78, 111,
 -16, -21, 37, 45,
 -67, -43, 65, 102,
 -24, -11, 19, 32,
 24, 24, -28, 44,
 54, -3, -52, 75,
 4, 4, -8, 9,
 -16, -5, -24, 29,
 7, 13, -59, 60,
 31, 19, -40, 54,
 18, -9, -13, 23,
 8, -20, 13, 25,
 22, 0, 44, 49,
 0, 16, 69, 70,
 -20, 29, 65, 73,
 -29, 33, 57, 71,
 -12, 10, 62, 63,
 -57, 4, 1, 57,
 1, -31, -119, 122,
 6, -24, -50, 55,
 6, -37, -31, 48,
 -23, -50, 4, 55,
 -72, -19, 100, 124,
 -57, 4, 54, 78,
 -4, 37, -45, 58,
 58, 31, -107, 125,
 47, 29, -7, 55,
 23, 4, 8, 24,
 -26, -25, 15, 39,
 -43, -32, 23, 58,
 5, 3, -22, 22,
 47, 20, -80, 94,
 42, 5, -57, 70,
 19, -4, 15, 24,
 15, -10, 48, 51,
 -9, 2, 8, 12,
 -14, 3, 0, 14,
 0, 7, 17, 18,
 -18, -22, 0, 28,
 -20, -16, -21, 33,
 -11, -16, 24, 30,
 -12, -6, 65, 66,
 -13, 2, 95, 95,
 -37, 7, 62, 72,
 -7, 5, -21, 22,
 33, 2, -90, 95,
 37, 10, -17, 41,
 6, -13, -21, 25,
 -24, -60, 31, 71,
 -88, -54, 51, 115,
 -57, 8, -12, 58,
 3, 39, -64, 75,
 37, 33, -54, 73,
 32, 8, -46, 56,
 5, -4, 64, 64,
 -19, -7, 60, 63,
 6, 14, 8, 17,
 11, 21, -55, 59,
 38, 7, -48, 61,
 31, -3, -12, 33,
 -31, -22, 6, 38,
 -6, -6, 2, 8,
 -1, 2, -12, 12,
 30, -15, -9, 34,
 18, -16, -2, 24,
 22, 9, -5, 24,
 14, 10, 82, 83,
 -20, 23, 51, 59,
 -21, 9, 21, 31,
 -13, -5, 46, 48,
 -37, -30, 112, 121,
 -35, 42, -17, 57,
 57, 25, -98, 116,
 35, -19, -49, 63,
 -26, -50, 3, 56,
 -76, -56, 112, 146,
 -89, -49, 106, 146,
 -73, 16, 0, 74,
 114, 37, -169, 207,
 130, 74, -100, 179,
 92, 75, -33, 123,
 -26, -40, 55, 72,
 -122, -71, 49, 149,
 -114, -60, 24, 131,
 -6, -9, -72, 72,
 74, 34, -114, 140,
 71, 25, -81, 110,
 46, -24, -29, 59,
 -6, -2, 62, 62,
 2, -21, 31, 37,
 -4, 23, 26, 34,
 6, 14, 19, 24,
 5, 0, 37, 37,
 -35, -17, 14, 41,
 -21, -27, -14, 36,
 4, 7, 10, 12,
 -6, 37, 78, 86,
 -13, 40, 19, 46,
 -14, -19, -81, 84,
 10, -2, -76, 76,
 25, 25, -11, 37,
 -10, -14, 114, 115,
 -62, -51, 131, 153,
 -120, 22, 56, 134,
 -2, 36, -78, 85,
 82, 28, -135, 160,
 27, 35, -93, 102,
 -48, -88, 50, 112,
 -52, -59, 61, 99,
 -8, -2, -16, 18,
 80, 33, -80, 117,
 45, 56, -81, 108,
 36, -19, 10, 41,
 -50, -5, 21, 54,
 -3, 4, -14, 14,
 40, 17, -5, 43,
 33, 7, -10, 35,
 17, -27, -12, 34,
 -3, -4, 21, 21,
 -10, 8, 79, 80,
 -17, 35, 63, 74,
 -39, 36, 46, 70,
 -26, -39, -42, 62,
 -35, -54, -60, 87,
 -10, -23, -30, 39,
 70, 90, -19, 115,
 -2, 55, 77, 94,
 -92, -62, 68, 130,
 -85, -10, -16, 87,
 44, -3, -84, 94,
 119, 44, -44, 134,


