 -7, -7, -1, 9,
 -1, -2, 1, 2,
 -23, -6, 4, 24,
 -5, 6, 2, 8,
 -18, 8, 18, 26,
 0, 28, 21, 35,
 14, 2, -25, 28,
 54, 11, -16, 57,
 15, 3, -6, 16,
 -24, -6, 29, 38,
 -47, -6, 9, 48,
 -10, -11, -2, 15,
 -9, -17, -15, 24,
 6, -2, -2, 6,
 14, -19, 0, 23,
 25, 6, -6, 26,
 27, 25, 50, 62,
 -25, 29, 0, 38,
 -12, -31, 15, 36,
 -6, -14, -15, 21,
 -12, -23, -14, 29,
 0, -14, -1, 14,
 20, -26, -12, 34,
 13, 25, -42, 50,
 0, 13, 25, 28,
 4, -35, 3, 35,
 -13, -31, -26, 42,
 -37, -27, 16, 48,
 -62, 6, -33, 70,
 -15, -33, -17, 40,
 7, 5, -75, 75,
 -4, 6, -27, 27,
 23, 10, -4, 25,
 -3, 2, 13, 13,
 37, 34, 32, 59,
 62, 5, 16, 64,
 7, -17, 10, 20,
 -40, -33, -2, 51,
 -17, 17, -33, 40,
 11, -19, 17, 27,
 40, -82, -37, 98,
 4, -40, -11, 41,
 57, 62, 46, 95,
 41, 77, 26, 91,
 93, 8, -62, 112,
 56, -69, -85, 122,
 -16, -60, -41, 74,
 -39, 65, 52, 91,
 -28, 103, 120, 160,
 -17, 58, 62, 86,
 -5, -41, -86, 95,
 29, -64, -71, 99,
 8, -27, -4, 28,
 29, -5, 25, 38,
 2, 7, -14, 15,
 22, 13, -43, 50,
 65, 39, 39, 85,
 -19, -35, -23, 45,
 62, -32, -8, 70,
 -28, 40, -10, 49,
 -60, -4, -1, 60,
 -62, 5, -44, 76,
 -15, 5, -44, 46,
 23, 37, -25, 50,
 9, -21, -40, 46,
 25, -52, -54, 79,
 43, -54, 22, 72,
 -73, -10, 19, 76,
 -11, 23, -8, 26,
 24, 7, -50, 55,
 38, 8, -13, 40,
 -10, -10, 69, 70,
 -47, 55, 117, 137,
 -13, 159, 161, 226,
 32, 85, 102, 136,
 0, -9, -12, 15,
 6, -41, -131, 137,
 54, -58, -123, 146,
 59, 26, 21, 67,
 -47, 123, 197, 236,
 -97, 74, 148, 191,
 -101, 17, -32, 107,
 -19, -76, -161, 179,
 150, -14, -76, 168,
 -28, -3, 25, 37,
 -91, -24, 54, 108,
 -106, -39, -33, 117,
 9, 21, -78, 81,
 87, 16, -80, 119,
 42, -35, -80, 96,
 -12, -70, -29, 76,
 -58, -59, 54, 98,
 -53, -19, 84, 101,
 12, 8, 56, 57,
 92, 20, 37, 101,
 31, 5, 35, 47,
 2, -9, 36, 37,
 -32, 38, 111, 121,
 -58, 102, 97, 152,
 -62, 67, 74, 117,
 -91, 40, 6, 99,
 -67, -14, 11, 69,
 -33, -20, -64, 74,
 -9, 27, -81, 85,
 10, -2, -55, 55,
 -26, -52, -48, 75,
 74, -68, -83, 130,
 129, -14, -76, 150,
 38, -21, -18, 47,
 -42, -51, 9, 66,
 -70, -24, 88, 114,
 -34, 74, 53, 97,
 -66, 116, 24, 135,
 9, -41, -10, 43,
 46, -43, 14, 64,
 62, -104, -34, 125,
 -19, -73, -96, 122,
 -6, 8, -8, 12,
 51, -14, 13, 54,
 -6, -37, 19, 42,
 -35, -42, 60, 81,
 -79, 41, 44, 99,
 0, 145, 55, 155,
 62, 39, 68, 99,
 33, -19, -11, 39,
 -29, -15, -12, 34,
 -34, 2, -23, 41,
 -15, 26, -22, 37,
 18, 2, -89, 90,
 19, -44, -81, 94,
 0, -46, -41, 61,
 -23, -43, 32, 58,
 -37, 35, 86, 99,
 -18, 58, 1, 60,
 36, 10, -85, 92,
 66, -61, -119, 149,
 61, -54, -65, 104,
 11, 1, -13, 17,
 6, 0, 58, 58,
 -18, 28, 66, 73,
 -2, 12, 16, 20,
 20, -1, 2, 20,
 4, -20, 81, 83,
 -27, -10, 113, 116,
 -51, 31, 81, 100,
 30, 19, -44, 56,
 42, -16, -47, 65,
 23, -36, -64, 76,
 -72, 13, -18, 75,
 -107, 12, 7, 107,
 -86, 6, -45, 97,
